# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
5.41207e-20 4.94320e-20 4.96532e-22 5.09037e-22 3.47365e-20 3.21611e-20
5.40995e-20 4.94140e-20 4.96079e-22 5.08499e-22 3.46845e-20 3.21124e-20
5.40782e-20 4.93960e-20 4.95626e-22 5.07959e-22 3.46326e-20 3.20639e-20
5.40568e-20 4.93779e-20 4.95171e-22 5.07417e-22 3.45809e-20 3.20155e-20
5.40354e-20 4.93598e-20 4.94715e-22 5.06873e-22 3.45294e-20 3.19672e-20
5.40139e-20 4.93416e-20 4.94259e-22 5.06328e-22 3.44780e-20 3.19191e-20
5.39923e-20 4.93234e-20 4.93801e-22 5.05781e-22 3.44267e-20 3.18712e-20
5.39707e-20 4.93051e-20 4.93342e-22 5.05232e-22 3.43756e-20 3.18233e-20
5.39490e-20 4.92868e-20 4.92882e-22 5.04681e-22 3.43246e-20 3.17756e-20
5.39272e-20 4.92684e-20 4.92420e-22 5.04129e-22 3.42738e-20 3.17281e-20
5.39054e-20 4.92499e-20 4.91955e-22 5.03574e-22 3.42232e-20 3.16807e-20
5.38835e-20 4.92314e-20 4.91489e-22 5.03017e-22 3.41726e-20 3.16334e-20
5.38615e-20 4.92128e-20 4.91020e-22 5.02459e-22 3.41223e-20 3.15863e-20
5.38394e-20 4.91942e-20 4.90548e-22 5.01898e-22 3.40721e-20 3.15393e-20
5.38173e-20 4.91755e-20 4.90074e-22 5.01334e-22 3.40220e-20 3.14924e-20
5.37951e-20 4.91567e-20 4.89597e-22 5.00769e-22 3.39721e-20 3.14457e-20
5.37729e-20 4.91378e-20 4.89116e-22 5.00201e-22 3.39223e-20 3.13991e-20
5.37506e-20 4.91189e-20 4.88632e-22 4.99630e-22 3.38726e-20 3.13527e-20
5.37282e-20 4.90999e-20 4.88144e-22 4.99057e-22 3.38231e-20 3.13064e-20
5.37057e-20 4.90808e-20 4.87652e-22 4.98481e-22 3.37738e-20 3.12602e-20
5.36832e-20 4.90616e-20 4.87157e-22 4.97903e-22 3.37246e-20 3.12142e-20
5.36606e-20 4.90423e-20 4.86657e-22 4.97322e-22 3.36755e-20 3.11683e-20
5.36379e-20 4.90230e-20 4.86152e-22 4.96739e-22 3.36266e-20 3.11225e-20
5.36152e-20 4.90036e-20 4.85643e-22 4.96152e-22 3.35778e-20 3.10769e-20
5.35923e-20 4.89840e-20 4.85129e-22 4.95563e-22 3.35292e-20 3.10314e-20
5.35695e-20 4.89644e-20 4.84611e-22 4.94971e-22 3.34807e-20 3.09860e-20
5.35465e-20 4.89448e-20 4.84087e-22 4.94376e-22 3.34323e-20 3.09408e-20
5.35235e-20 4.89250e-20 4.83559e-22 4.93779e-22 3.33841e-20 3.08957e-20
5.35004e-20 4.89051e-20 4.83027e-22 4.93180e-22 3.33361e-20 3.08507e-20
5.34773e-20 4.88852e-20 4.82490e-22 4.92578e-22 3.32881e-20 3.08059e-20
5.34541e-20 4.88651e-20 4.81949e-22 4.91975e-22 3.32403e-20 3.07612e-20
5.34308e-20 4.88449e-20 4.81405e-22 4.91370e-22 3.31927e-20 3.07166e-20
5.34075e-20 4.88247e-20 4.80857e-22 4.90765e-22 3.31452e-20 3.06721e-20
5.33841e-20 4.88044e-20 4.80306e-22 4.90158e-22 3.30978e-20 3.06278e-20
5.33606e-20 4.87839e-20 4.79752e-22 4.89550e-22 3.30506e-20 3.05836e-20
5.33371e-20 4.87634e-20 4.79195e-22 4.88942e-22 3.30035e-20 3.05396e-20
5.33135e-20 4.87428e-20 4.78635e-22 4.88333e-22 3.29565e-20 3.04957e-20
5.32898e-20 4.87220e-20 4.78073e-22 4.87725e-22 3.29097e-20 3.04519e-20
5.32661e-20 4.87012e-20 4.77508e-22 4.87116e-22 3.28630e-20 3.04082e-20
5.32423e-20 4.86803e-20 4.76942e-22 4.86508e-22 3.28164e-20 3.03646e-20
5.32185e-20 4.86593e-20 4.76374e-22 4.85900e-22 3.27700e-20 3.03212e-20
5.31946e-20 4.86381e-20 4.75804e-22 4.85294e-22 3.27238e-20 3.02779e-20
5.31707e-20 4.86169e-20 4.75234e-22 4.84688e-22 3.26776e-20 3.02348e-20
5.31467e-20 4.85956e-20 4.74662e-22 4.84084e-22 3.26316e-20 3.01917e-20
5.31226e-20 4.85742e-20 4.74089e-22 4.83482e-22 3.25857e-20 3.01488e-20
5.30985e-20 4.85526e-20 4.73516e-22 4.82881e-22 3.25400e-20 3.01061e-20
5.30743e-20 4.85310e-20 4.72942e-22 4.82282e-22 3.24944e-20 3.00634e-20
5.30501e-20 4.85093e-20 4.72368e-22 4.81685e-22 3.24489e-20 3.00209e-20
5.30259e-20 4.84875e-20 4.71793e-22 4.81090e-22 3.24035e-20 2.99785e-20
5.30016e-20 4.84655e-20 4.71218e-22 4.80497e-22 3.23583e-20 2.99362e-20
5.29772e-20 4.84435e-20 4.70642e-22 4.79906e-22 3.23132e-20 2.98940e-20
5.29528e-20 4.84214e-20 4.70066e-22 4.79318e-22 3.22683e-20 2.98520e-20
5.29284e-20 4.83992e-20 4.69489e-22 4.78731e-22 3.22235e-20 2.98101e-20
5.29039e-20 4.83768e-20 4.68912e-22 4.78147e-22 3.21788e-20 2.97683e-20
5.28793e-20 4.83544e-20 4.68335e-22 4.77566e-22 3.21342e-20 2.97266e-20
5.28547e-20 4.83319e-20 4.67758e-22 4.76987e-22 3.20898e-20 2.96851e-20
5.28301e-20 4.83093e-20 4.67180e-22 4.76410e-22 3.20455e-20 2.96436e-20
5.28055e-20 4.82866e-20 4.66603e-22 4.75837e-22 3.20013e-20 2.96023e-20
5.27808e-20 4.82638e-20 4.66025e-22 4.75266e-22 3.19573e-20 2.95611e-20
5.27560e-20 4.82408e-20 4.65447e-22 4.74697e-22 3.19133e-20 2.95201e-20
5.27313e-20 4.82178e-20 4.64869e-22 4.74132e-22 3.18696e-20 2.94791e-20
5.27065e-20 4.81948e-20 4.64291e-22 4.73569e-22 3.18259e-20 2.94383e-20
5.26816e-20 4.81716e-20 4.63713e-22 4.73010e-22 3.17824e-20 2.93976e-20
5.26568e-20 4.81483e-20 4.63136e-22 4.72453e-22 3.17390e-20 2.93570e-20
5.26319e-20 4.81249e-20 4.62558e-22 4.71900e-22 3.16957e-20 2.93165e-20
5.26069e-20 4.81015e-20 4.61981e-22 4.71350e-22 3.16525e-20 2.92762e-20
5.25820e-20 4.80779e-20 4.61404e-22 4.70803e-22 3.16095e-20 2.92360e-20
5.25570e-20 4.80543e-20 4.60828e-22 4.70260e-22 3.15666e-20 2.91958e-20
5.25320e-20 4.80306e-20 4.60254e-22 4.69721e-22 3.15238e-20 2.91558e-20
5.25069e-20 4.80068e-20 4.59680e-22 4.69186e-22 3.14811e-20 2.91160e-20
5.24819e-20 4.79829e-20 4.59108e-22 4.68655e-22 3.14386e-20 2.90762e-20
5.24568e-20 4.79589e-20 4.58537e-22 4.68128e-22 3.13962e-20 2.90366e-20
5.24317e-20 4.79348e-20 4.57968e-22 4.67607e-22 3.13539e-20 2.89970e-20
5.24066e-20 4.79107e-20 4.57402e-22 4.67090e-22 3.13118e-20 2.89576e-20
5.23815e-20 4.78865e-20 4.56838e-22 4.66578e-22 3.12697e-20 2.89183e-20
5.23564e-20 4.78622e-20 4.56276e-22 4.66071e-22 3.12278e-20 2.88791e-20
5.23312e-20 4.78379e-20 4.55718e-22 4.65570e-22 3.11860e-20 2.88401e-20
5.23060e-20 4.78134e-20 4.55163e-22 4.65075e-22 3.11444e-20 2.88011e-20
5.22809e-20 4.77889e-20 4.54611e-22 4.64585e-22 3.11028e-20 2.87623e-20
5.22557e-20 4.77643e-20 4.54062e-22 4.64102e-22 3.10614e-20 2.87235e-20
5.22305e-20 4.77397e-20 4.53518e-22 4.63625e-22 3.10201e-20 2.86849e-20
5.22053e-20 4.77150e-20 4.52977e-22 4.63154e-22 3.09789e-20 2.86464e-20
5.21801e-20 4.76902e-20 4.52441e-22 4.62691e-22 3.09378e-20 2.86080e-20
5.21549e-20 4.76654e-20 4.51910e-22 4.62234e-22 3.08969e-20 2.85697e-20
5.21297e-20 4.76405e-20 4.51383e-22 4.61784e-22 3.08560e-20 2.85316e-20
5.21045e-20 4.76155e-20 4.50861e-22 4.61341e-22 3.08153e-20 2.84935e-20
5.20793e-20 4.75905e-20 4.50345e-22 4.60906e-22 3.07747e-20 2.84556e-20
5.20541e-20 4.75654e-20 4.49833e-22 4.60477e-22 3.07343e-20 2.84177e-20
5.20289e-20 4.75403e-20 4.49326e-22 4.60056e-22 3.06939e-20 2.83800e-20
5.20037e-20 4.75151e-20 4.48823e-22 4.59641e-22 3.06537e-20 2.83424e-20
5.19785e-20 4.74899e-20 4.48326e-22 4.59232e-22 3.06136e-20 2.83049e-20
5.19534e-20 4.74646e-20 4.47832e-22 4.58830e-22 3.05736e-20 2.82675e-20
5.19282e-20 4.74393e-20 4.47343e-22 4.58434e-22 3.05337e-20 2.82302e-20
5.19031e-20 4.74139e-20 4.46858e-22 4.58043e-22 3.04939e-20 2.81930e-20
5.18779e-20 4.73885e-20 4.46377e-22 4.57659e-22 3.04543e-20 2.81560e-20
5.18528e-20 4.73631e-20 4.45901e-22 4.57280e-22 3.04147e-20 2.81190e-20
5.18277e-20 4.73376e-20 4.45428e-22 4.56907e-22 3.03753e-20 2.80822e-20
5.18026e-20 4.73121e-20 4.44959e-22 4.56539e-22 3.03360e-20 2.80454e-20
5.17775e-20 4.72866e-20 4.44493e-22 4.56176e-22 3.02968e-20 2.80088e-20
5.17525e-20 4.72610e-20 4.44032e-22 4.55818e-22 3.02577e-20 2.79723e-20
5.17275e-20 4.72354e-20 4.43573e-22 4.55465e-22 3.02188e-20 2.79359e-20
5.17025e-20 4.72097e-20 4.43119e-22 4.55116e-22 3.01799e-20 2.78996e-20
5.16775e-20 4.71841e-20 4.42667e-22 4.54772e-22 3.01412e-20 2.78634e-20
5.16525e-20 4.71584e-20 4.42219e-22 4.54432e-22 3.01026e-20 2.78273e-20
5.16276e-20 4.71327e-20 4.41774e-22 4.54097e-22 3.00641e-20 2.77913e-20
5.16027e-20 4.71070e-20 4.41332e-22 4.53766e-22 3.00257e-20 2.77554e-20
5.15779e-20 4.70813e-20 4.40894e-22 4.53438e-22 2.99874e-20 2.77196e-20
5.15530e-20 4.70555e-20 4.40458e-22 4.53115e-22 2.99493e-20 2.76839e-20
5.15282e-20 4.70298e-20 4.40026e-22 4.52796e-22 2.99112e-20 2.76484e-20
5.15035e-20 4.70040e-20 4.39598e-22 4.52482e-22 2.98733e-20 2.76129e-20
5.14788e-20 4.69783e-20 4.39174e-22 4.52172e-22 2.98355e-20 2.75775e-20
5.14541e-20 4.69525e-20 4.38753e-22 4.51867e-22 2.97977e-20 2.75423e-20
5.14294e-20 4.69267e-20 4.38336e-22 4.51566e-22 2.97601e-20 2.75071e-20
5.14048e-20 4.69010e-20 4.37924e-22 4.51270e-22 2.97226e-20 2.74721e-20
5.13802e-20 4.68752e-20 4.37515e-22 4.50979e-22 2.96853e-20 2.74372e-20
5.13557e-20 4.68494e-20 4.37112e-22 4.50693e-22 2.96480e-20 2.74023e-20
5.13312e-20 4.68237e-20 4.36712e-22 4.50411e-22 2.96108e-20 2.73676e-20
5.13068e-20 4.67979e-20 4.36317e-22 4.50135e-22 2.95738e-20 2.73329e-20
5.12824e-20 4.67722e-20 4.35927e-22 4.49864e-22 2.95368e-20 2.72984e-20
5.12580e-20 4.67465e-20 4.35542e-22 4.49599e-22 2.95000e-20 2.72640e-20
5.12337e-20 4.67208e-20 4.35162e-22 4.49338e-22 2.94633e-20 2.72297e-20
5.12095e-20 4.66951e-20 4.34787e-22 4.49083e-22 2.94267e-20 2.71954e-20
5.11853e-20 4.66694e-20 4.34417e-22 4.48834e-22 2.93902e-20 2.71613e-20
5.11611e-20 4.66438e-20 4.34052e-22 4.48590e-22 2.93538e-20 2.71273e-20
5.11370e-20 4.66182e-20 4.33693e-22 4.48351e-22 2.93175e-20 2.70934e-20
5.11129e-20 4.65926e-20 4.33340e-22 4.48119e-22 2.92813e-20 2.70596e-20
5.10890e-20 4.65670e-20 4.32992e-22 4.47892e-22 2.92453e-20 2.70259e-20
5.10650e-20 4.65415e-20 4.32650e-22 4.47671e-22 2.92093e-20 2.69922e-20
5.10411e-20 4.65160e-20 4.32315e-22 4.47456e-22 2.91735e-20 2.69587e-20
5.10173e-20 4.64906e-20 4.31985e-22 4.47247e-22 2.91377e-20 2.69253e-20
5.09935e-20 4.64651e-20 4.31661e-22 4.47044e-22 2.91021e-20 2.68920e-20
5.09698e-20 4.64398e-20 4.31344e-22 4.46847e-22 2.90665e-20 2.68588e-20
5.09462e-20 4.64144e-20 4.31032e-22 4.46655e-22 2.90311e-20 2.68257e-20
5.09226e-20 4.63891e-20 4.30728e-22 4.46470e-22 2.89958e-20 2.67927e-20
5.08990e-20 4.63639e-20 4.30430e-22 4.46291e-22 2.89606e-20 2.67597e-20
5.08756e-20 4.63386e-20 4.30138e-22 4.46118e-22 2.89255e-20 2.67269e-20
5.08522e-20 4.63135e-20 4.29854e-22 4.45952e-22 2.88905e-20 2.66942e-20
5.08288e-20 4.62884e-20 4.29576e-22 4.45791e-22 2.88556e-20 2.66616e-20
5.08056e-20 4.62633e-20 4.29305e-22 4.45637e-22 2.88208e-20 2.66291e-20
5.07823e-20 4.62383e-20 4.29041e-22 4.45489e-22 2.87861e-20 2.65967e-20
5.07592e-20 4.62134e-20 4.28785e-22 4.45348e-22 2.87516e-20 2.65643e-20
5.07361e-20 4.61885e-20 4.28535e-22 4.45213e-22 2.87171e-20 2.65321e-20
5.07131e-20 4.61636e-20 4.28293e-22 4.45084e-22 2.86827e-20 2.65000e-20
5.06902e-20 4.61389e-20 4.28058e-22 4.44962e-22 2.86485e-20 2.64680e-20
5.06673e-20 4.61141e-20 4.27831e-22 4.44846e-22 2.86143e-20 2.64360e-20
5.06445e-20 4.60895e-20 4.27612e-22 4.44736e-22 2.85803e-20 2.64042e-20
5.06218e-20 4.60649e-20 4.27399e-22 4.44633e-22 2.85463e-20 2.63725e-20
5.05991e-20 4.60404e-20 4.27194e-22 4.44536e-22 2.85125e-20 2.63408e-20
5.05765e-20 4.60159e-20 4.26996e-22 4.44444e-22 2.84788e-20 2.63093e-20
5.05540e-20 4.59915e-20 4.26804e-22 4.44358e-22 2.84451e-20 2.62779e-20
5.05315e-20 4.59672e-20 4.26618e-22 4.44277e-22 2.84116e-20 2.62465e-20
5.05091e-20 4.59430e-20 4.26438e-22 4.44201e-22 2.83782e-20 2.62153e-20
5.04868e-20 4.59188e-20 4.26264e-22 4.44129e-22 2.83449e-20 2.61841e-20
5.04646e-20 4.58947e-20 4.26096e-22 4.44061e-22 2.83116e-20 2.61531e-20
5.04424e-20 4.58707e-20 4.25932e-22 4.43997e-22 2.82785e-20 2.61221e-20
5.04203e-20 4.58467e-20 4.25774e-22 4.43937e-22 2.82455e-20 2.60912e-20
5.03983e-20 4.58229e-20 4.25620e-22 4.43881e-22 2.82126e-20 2.60605e-20
5.03764e-20 4.57991e-20 4.25470e-22 4.43827e-22 2.81798e-20 2.60298e-20
5.03545e-20 4.57754e-20 4.25324e-22 4.43776e-22 2.81471e-20 2.59992e-20
5.03327e-20 4.57517e-20 4.25183e-22 4.43728e-22 2.81145e-20 2.59687e-20
5.03110e-20 4.57282e-20 4.25044e-22 4.43682e-22 2.80820e-20 2.59384e-20
5.02894e-20 4.57047e-20 4.24909e-22 4.43638e-22 2.80496e-20 2.59081e-20
5.02678e-20 4.56813e-20 4.24777e-22 4.43596e-22 2.80173e-20 2.58779e-20
5.02463e-20 4.56580e-20 4.24647e-22 4.43555e-22 2.79851e-20 2.58478e-20
5.02249e-20 4.56347e-20 4.24520e-22 4.43516e-22 2.79530e-20 2.58178e-20
5.02035e-20 4.56116e-20 4.24396e-22 4.43477e-22 2.79210e-20 2.57879e-20
5.01822e-20 4.55885e-20 4.24273e-22 4.43439e-22 2.78892e-20 2.57580e-20
5.01610e-20 4.55655e-20 4.24153e-22 4.43402e-22 2.78574e-20 2.57283e-20
5.01399e-20 4.55426e-20 4.24035e-22 4.43367e-22 2.78257e-20 2.56987e-20
5.01189e-20 4.55198e-20 4.23920e-22 4.43333e-22 2.77941e-20 2.56692e-20
5.00979e-20 4.54971e-20 4.23807e-22 4.43300e-22 2.77626e-20 2.56397e-20
5.00770e-20 4.54745e-20 4.23697e-22 4.43268e-22 2.77312e-20 2.56104e-20
5.00562e-20 4.54519e-20 4.23590e-22 4.43238e-22 2.77000e-20 2.55811e-20
5.00354e-20 4.54294e-20 4.23486e-22 4.43209e-22 2.76688e-20 2.55520e-20
5.00147e-20 4.54070e-20 4.23384e-22 4.43183e-22 2.76377e-20 2.55229e-20
4.99941e-20 4.53847e-20 4.23286e-22 4.43158e-22 2.76067e-20 2.54939e-20
4.99736e-20 4.53625e-20 4.23191e-22 4.43134e-22 2.75758e-20 2.54651e-20
4.99531e-20 4.53404e-20 4.23099e-22 4.43113e-22 2.75451e-20 2.54363e-20
4.99327e-20 4.53183e-20 4.23011e-22 4.43094e-22 2.75144e-20 2.54076e-20
4.99123e-20 4.52964e-20 4.22925e-22 4.43076e-22 2.74838e-20 2.53790e-20
4.98921e-20 4.52745e-20 4.22843e-22 4.43061e-22 2.74533e-20 2.53505e-20
4.98719e-20 4.52527e-20 4.22765e-22 4.43048e-22 2.74230e-20 2.53221e-20
4.98518e-20 4.52310e-20 4.22690e-22 4.43038e-22 2.73927e-20 2.52938e-20
4.98317e-20 4.52094e-20 4.22619e-22 4.43030e-22 2.73625e-20 2.52655e-20
4.98117e-20 4.51878e-20 4.22552e-22 4.43024e-22 2.73324e-20 2.52374e-20
4.97918e-20 4.51664e-20 4.22488e-22 4.43021e-22 2.73024e-20 2.52094e-20
4.97719e-20 4.51450e-20 4.22427e-22 4.43020e-22 2.72726e-20 2.51814e-20
4.97522e-20 4.51237e-20 4.22370e-22 4.43021e-22 2.72428e-20 2.51536e-20
4.97324e-20 4.51025e-20 4.22316e-22 4.43023e-22 2.72131e-20 2.51258e-20
4.97128e-20 4.50813e-20 4.22264e-22 4.43027e-22 2.71835e-20 2.50981e-20
4.96932e-20 4.50603e-20 4.22215e-22 4.43033e-22 2.71540e-20 2.50706e-20
4.96736e-20 4.50393e-20 4.22168e-22 4.43039e-22 2.71246e-20 2.50431e-20
4.96541e-20 4.50184e-20 4.22122e-22 4.43047e-22 2.70954e-20 2.50157e-20
4.96347e-20 4.49976e-20 4.22078e-22 4.43054e-22 2.70662e-20 2.49884e-20
4.96153e-20 4.49768e-20 4.22036e-22 4.43062e-22 2.70371e-20 2.49612e-20
4.95960e-20 4.49561e-20 4.21994e-22 4.43070e-22 2.70081e-20 2.49340e-20
4.95768e-20 4.49355e-20 4.21952e-22 4.43078e-22 2.69792e-20 2.49070e-20
4.95576e-20 4.49150e-20 4.21911e-22 4.43085e-22 2.69504e-20 2.48801e-20
4.95384e-20 4.48945e-20 4.21871e-22 4.43092e-22 2.69217e-20 2.48532e-20
4.95193e-20 4.48741e-20 4.21830e-22 4.43097e-22 2.68931e-20 2.48265e-20
4.95003e-20 4.48538e-20 4.21788e-22 4.43101e-22 2.68646e-20 2.47998e-20
4.94813e-20 4.48335e-20 4.21746e-22 4.43104e-22 2.68362e-20 2.47732e-20
4.94623e-20 4.48133e-20 4.21703e-22 4.43105e-22 2.68079e-20 2.47468e-20
4.94434e-20 4.47932e-20 4.21658e-22 4.43103e-22 2.67797e-20 2.47204e-20
4.94245e-20 4.47731e-20 4.21612e-22 4.43100e-22 2.67516e-20 2.46941e-20
4.94057e-20 4.47531e-20 4.21564e-22 4.43094e-22 2.67236e-20 2.46679e-20
4.93869e-20 4.47332e-20 4.21514e-22 4.43085e-22 2.66957e-20 2.46418e-20
4.93681e-20 4.47132e-20 4.21462e-22 4.43074e-22 2.66679e-20 2.46157e-20
4.93494e-20 4.46934e-20 4.21408e-22 4.43060e-22 2.66402e-20 2.45898e-20
4.93307e-20 4.46736e-20 4.21352e-22 4.43043e-22 2.66126e-20 2.45639e-20
4.93120e-20 4.46539e-20 4.21294e-22 4.43023e-22 2.65850e-20 2.45382e-20
4.92933e-20 4.46342e-20 4.21234e-22 4.43000e-22 2.65576e-20 2.45125e-20
4.92747e-20 4.46145e-20 4.21171e-22 4.42975e-22 2.65303e-20 2.44869e-20
4.92561e-20 4.45949e-20 4.21107e-22 4.42946e-22 2.65031e-20 2.44615e-20
4.92375e-20 4.45753e-20 4.21040e-22 4.42914e-22 2.64759e-20 2.44361e-20
4.92189e-20 4.45558e-20 4.20972e-22 4.42880e-22 2.64489e-20 2.44108e-20
4.92004e-20 4.45363e-20 4.20900e-22 4.42841e-22 2.64220e-20 2.43855e-20
4.91818e-20 4.45169e-20 4.20827e-22 4.42800e-22 2.63951e-20 2.43604e-20
4.91633e-20 4.44974e-20 4.20752e-22 4.42755e-22 2.63684e-20 2.43354e-20
4.91448e-20 4.44781e-20 4.20674e-22 4.42707e-22 2.63417e-20 2.43104e-20
4.91262e-20 4.44587e-20 4.20593e-22 4.42655e-22 2.63152e-20 2.42856e-20
4.91077e-20 4.44394e-20 4.20511e-22 4.42600e-22 2.62887e-20 2.42608e-20
4.90891e-20 4.44201e-20 4.20426e-22 4.42541e-22 2.62624e-20 2.42361e-20
4.90706e-20 4.44008e-20 4.20338e-22 4.42478e-22 2.62361e-20 2.42115e-20
4.90520e-20 4.43815e-20 4.20248e-22 4.42412e-22 2.62099e-20 2.41870e-20
4.90334e-20 4.43622e-20 4.20156e-22 4.42342e-22 2.61839e-20 2.41626e-20
4.90148e-20 4.43430e-20 4.20061e-22 4.42267e-22 2.61579e-20 2.41383e-20
4.89961e-20 4.43238e-20 4.19964e-22 4.42189e-22 2.61320e-20 2.41141e-20
4.89775e-20 4.43046e-20 4.19863e-22 4.42106e-22 2.61063e-20 2.40899e-20
4.89588e-20 4.42854e-20 4.19760e-22 4.42020e-22 2.60806e-20 2.40659e-20
4.89400e-20 4.42662e-20 4.19654e-22 4.41928e-22 2.60550e-20 2.40419e-20
4.89213e-20 4.42469e-20 4.19545e-22 4.41832e-22 2.60295e-20 2.40180e-20
4.89024e-20 4.42277e-20 4.19433e-22 4.41731e-22 2.60041e-20 2.39942e-20
4.88835e-20 4.42085e-20 4.19317e-22 4.41625e-22 2.59788e-20 2.39705e-20
4.88646e-20 4.41893e-20 4.19198e-22 4.41515e-22 2.59536e-20 2.39469e-20
4.88456e-20 4.41701e-20 4.19075e-22 4.41399e-22 2.59285e-20 2.39234e-20
4.88266e-20 4.41508e-20 4.18949e-22 4.41278e-22 2.59035e-20 2.39000e-20
4.88075e-20 4.41316e-20 4.18818e-22 4.41151e-22 2.58786e-20 2.38766e-20
4.87883e-20 4.41123e-20 4.18685e-22 4.41019e-22 2.58537e-20 2.38534e-20
4.87690e-20 4.40930e-20 4.18547e-22 4.40881e-22 2.58290e-20 2.38302e-20
4.87497e-20 4.40737e-20 4.18405e-22 4.40738e-22 2.58044e-20 2.38071e-20
4.87302e-20 4.40543e-20 4.18258e-22 4.40588e-22 2.57798e-20 2.37841e-20
4.87107e-20 4.40350e-20 4.18108e-22 4.40433e-22 2.57554e-20 2.37612e-20
4.86911e-20 4.40155e-20 4.17953e-22 4.40271e-22 2.57310e-20 2.37384e-20
4.86714e-20 4.39961e-20 4.17794e-22 4.40103e-22 2.57068e-20 2.37156e-20
4.86516e-20 4.39766e-20 4.17630e-22 4.39929e-22 2.56826e-20 2.36930e-20
4.86317e-20 4.39571e-20 4.17461e-22 4.39748e-22 2.56586e-20 2.36704e-20
4.86117e-20 4.39375e-20 4.17288e-22 4.39561e-22 2.56346e-20 2.36479e-20
4.85916e-20 4.39179e-20 4.17111e-22 4.39368e-22 2.56107e-20 2.36255e-20
4.85714e-20 4.38982e-20 4.16930e-22 4.39169e-22 2.55869e-20 2.36032e-20
4.85510e-20 4.38785e-20 4.16746e-22 4.38964e-22 2.55632e-20 2.35810e-20
4.85305e-20 4.38587e-20 4.16557e-22 4.38753e-22 2.55396e-20 2.35589e-20
4.85099e-20 4.38389e-20 4.16364e-22 4.38536e-22 2.55161e-20 2.35369e-20
4.84892e-20 4.38189e-20 4.16169e-22 4.38314e-22 2.54927e-20 2.35149e-20
4.84683e-20 4.37990e-20 4.15969e-22 4.38087e-22 2.54694e-20 2.34930e-20
4.84473e-20 4.37789e-20 4.15767e-22 4.37854e-22 2.54462e-20 2.34713e-20
4.84262e-20 4.37588e-20 4.15561e-22 4.37615e-22 2.54230e-20 2.34496e-20
4.84049e-20 4.37386e-20 4.15353e-22 4.37372e-22 2.54000e-20 2.34279e-20
4.83835e-20 4.37184e-20 4.15141e-22 4.37123e-22 2.53771e-20 2.34064e-20
4.83620e-20 4.36980e-20 4.14927e-22 4.36870e-22 2.53542e-20 2.33850e-20
4.83402e-20 4.36776e-20 4.14710e-22 4.36612e-22 2.53315e-20 2.33636e-20
4.83184e-20 4.36570e-20 4.14490e-22 4.36348e-22 2.53088e-20 2.33424e-20
4.82963e-20 4.36364e-20 4.14268e-22 4.36081e-22 2.52862e-20 2.33212e-20
4.82742e-20 4.36157e-20 4.14043e-22 4.35808e-22 2.52637e-20 2.33001e-20
4.82518e-20 4.35949e-20 4.13816e-22 4.35532e-22 2.52413e-20 2.32791e-20
4.82293e-20 4.35740e-20 4.13586e-22 4.35251e-22 2.52190e-20 2.32582e-20
4.82067e-20 4.35531e-20 4.13355e-22 4.34965e-22 2.51968e-20 2.32373e-20
4.81838e-20 4.35320e-20 4.13121e-22 4.34675e-22 2.51747e-20 2.32166e-20
4.81608e-20 4.35108e-20 4.12884e-22 4.34381e-22 2.51527e-20 2.31959e-20
4.81377e-20 4.34894e-20 4.12644e-22 4.34082e-22 2.51308e-20 2.31753e-20
4.81143e-20 4.34680e-20 4.12402e-22 4.33779e-22 2.51089e-20 2.31548e-20
4.80908e-20 4.34465e-20 4.12157e-22 4.33472e-22 2.50872e-20 2.31344e-20
4.80671e-20 4.34248e-20 4.11909e-22 4.33159e-22 2.50655e-20 2.31141e-20
4.80433e-20 4.34030e-20 4.11657e-22 4.32843e-22 2.50440e-20 2.30938e-20
4.80192e-20 4.33811e-20 4.11403e-22 4.32522e-22 2.50225e-20 2.30736e-20
4.79950e-20 4.33591e-20 4.11145e-22 4.32197e-22 2.50011e-20 2.30536e-20
4.79706e-20 4.33369e-20 4.10883e-22 4.31867e-22 2.49798e-20 2.30336e-20
4.79460e-20 4.33147e-20 4.10618e-22 4.31532e-22 2.49586e-20 2.30137e-20
4.79212e-20 4.32922e-20 4.10349e-22 4.31193e-22 2.49375e-20 2.29938e-20
4.78963e-20 4.32697e-20 4.10077e-22 4.30849e-22 2.49164e-20 2.29741e-20
4.78712e-20 4.32470e-20 4.09800e-22 4.30501e-22 2.48955e-20 2.29544e-20
4.78458e-20 4.32242e-20 4.09520e-22 4.30149e-22 2.48747e-20 2.29348e-20
4.78203e-20 4.32012e-20 4.09235e-22 4.29792e-22 2.48539e-20 2.29153e-20
4.77946e-20 4.31781e-20 4.08946e-22 4.29430e-22 2.48332e-20 2.28959e-20
4.77687e-20 4.31548e-20 4.08652e-22 4.29064e-22 2.48127e-20 2.28766e-20
4.77426e-20 4.31314e-20 4.08354e-22 4.28693e-22 2.47922e-20 2.28574e-20
4.77164e-20 4.31079e-20 4.08051e-22 4.28317e-22 2.47718e-20 2.28382e-20
4.76899e-20 4.30842e-20 4.07744e-22 4.27938e-22 2.47515e-20 2.28191e-20
4.76632e-20 4.30603e-20 4.07432e-22 4.27553e-22 2.47312e-20 2.28001e-20
4.76364e-20 4.30363e-20 4.07116e-22 4.27165e-22 2.47111e-20 2.27812e-20
