# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
9.48733e-21 8.54440e-21 3.93117e-22 3.91825e-22 4.49473e-21 4.15434e-21
9.48185e-21 8.54048e-21 3.92895e-22 3.91592e-22 4.49355e-21 4.15313e-21
9.47634e-21 8.53655e-21 3.92671e-22 3.91358e-22 4.49237e-21 4.15193e-21
9.47080e-21 8.53261e-21 3.92447e-22 3.91122e-22 4.49120e-21 4.15074e-21
9.46524e-21 8.52866e-21 3.92222e-22 3.90884e-22 4.49004e-21 4.14955e-21
9.45965e-21 8.52471e-21 3.91996e-22 3.90644e-22 4.48889e-21 4.14837e-21
9.45404e-21 8.52074e-21 3.91769e-22 3.90403e-22 4.48774e-21 4.14720e-21
9.44840e-21 8.51677e-21 3.91540e-22 3.90160e-22 4.48660e-21 4.14603e-21
9.44274e-21 8.51279e-21 3.91310e-22 3.89914e-22 4.48547e-21 4.14487e-21
9.43706e-21 8.50881e-21 3.91078e-22 3.89666e-22 4.48434e-21 4.14372e-21
9.43136e-21 8.50481e-21 3.90844e-22 3.89416e-22 4.48322e-21 4.14257e-21
9.42563e-21 8.50081e-21 3.90609e-22 3.89164e-22 4.48211e-21 4.14143e-21
9.41989e-21 8.49681e-21 3.90370e-22 3.88909e-22 4.48100e-21 4.14030e-21
9.41413e-21 8.49279e-21 3.90130e-22 3.88651e-22 4.47990e-21 4.13917e-21
9.40834e-21 8.48877e-21 3.89887e-22 3.88391e-22 4.47881e-21 4.13805e-21
9.40254e-21 8.48474e-21 3.89642e-22 3.88129e-22 4.47772e-21 4.13694e-21
9.39672e-21 8.48071e-21 3.89394e-22 3.87864e-22 4.47665e-21 4.13583e-21
9.39089e-21 8.47667e-21 3.89144e-22 3.87597e-22 4.47557e-21 4.13473e-21
9.38504e-21 8.47262e-21 3.88892e-22 3.87328e-22 4.47451e-21 4.13363e-21
9.37917e-21 8.46857e-21 3.88638e-22 3.87056e-22 4.47345e-21 4.13255e-21
9.37329e-21 8.46451e-21 3.88381e-22 3.86783e-22 4.47239e-21 4.13147e-21
9.36740e-21 8.46045e-21 3.88122e-22 3.86507e-22 4.47135e-21 4.13039e-21
9.36149e-21 8.45638e-21 3.87862e-22 3.86230e-22 4.47031e-21 4.12932e-21
9.35558e-21 8.45230e-21 3.87599e-22 3.85951e-22 4.46927e-21 4.12826e-21
9.34965e-21 8.44822e-21 3.87334e-22 3.85670e-22 4.46824e-21 4.12721e-21
9.34371e-21 8.44414e-21 3.87067e-22 3.85388e-22 4.46722e-21 4.12616e-21
9.33776e-21 8.44005e-21 3.86798e-22 3.85104e-22 4.46621e-21 4.12512e-21
9.33180e-21 8.43595e-21 3.86528e-22 3.84819e-22 4.46520e-21 4.12408e-21
9.32584e-21 8.43185e-21 3.86255e-22 3.84532e-22 4.46420e-21 4.12306e-21
9.31986e-21 8.42775e-21 3.85980e-22 3.84244e-22 4.46321e-21 4.12203e-21
9.31389e-21 8.42364e-21 3.85704e-22 3.83955e-22 4.46222e-21 4.12102e-21
9.30790e-21 8.41953e-21 3.85426e-22 3.83664e-22 4.46124e-21 4.12001e-21
9.30191e-21 8.41542e-21 3.85146e-22 3.83373e-22 4.46026e-21 4.11901e-21
9.29592e-21 8.41130e-21 3.84865e-22 3.83081e-22 4.45929e-21 4.11801e-21
9.28993e-21 8.40718e-21 3.84582e-22 3.82788e-22 4.45833e-21 4.11702e-21
9.28393e-21 8.40306e-21 3.84297e-22 3.82494e-22 4.45737e-21 4.11604e-21
9.27794e-21 8.39893e-21 3.84010e-22 3.82199e-22 4.45642e-21 4.11506e-21
9.27194e-21 8.39480e-21 3.83722e-22 3.81903e-22 4.45548e-21 4.11409e-21
9.26594e-21 8.39067e-21 3.83432e-22 3.81606e-22 4.45454e-21 4.11313e-21
9.25995e-21 8.38654e-21 3.83141e-22 3.81309e-22 4.45361e-21 4.11217e-21
9.25395e-21 8.38241e-21 3.82847e-22 3.81011e-22 4.45269e-21 4.11122e-21
9.24796e-21 8.37827e-21 3.82553e-22 3.80713e-22 4.45177e-21 4.11027e-21
9.24198e-21 8.37413e-21 3.82256e-22 3.80414e-22 4.45086e-21 4.10933e-21
9.23599e-21 8.37000e-21 3.81958e-22 3.80114e-22 4.44996e-21 4.10840e-21
9.23002e-21 8.36586e-21 3.81658e-22 3.79814e-22 4.44906e-21 4.10748e-21
9.22405e-21 8.36172e-21 3.81357e-22 3.79513e-22 4.44817e-21 4.10656e-21
9.21808e-21 8.35758e-21 3.81054e-22 3.79212e-22 4.44728e-21 4.10564e-21
9.21213e-21 8.35344e-21 3.80749e-22 3.78910e-22 4.44640e-21 4.10474e-21
9.20618e-21 8.34930e-21 3.80443e-22 3.78608e-22 4.44553e-21 4.10384e-21
9.20024e-21 8.34516e-21 3.80136e-22 3.78306e-22 4.44466e-21 4.10295e-21
9.19432e-21 8.34102e-21 3.79826e-22 3.78003e-22 4.44380e-21 4.10206e-21
9.18840e-21 8.33689e-21 3.79516e-22 3.77700e-22 4.44295e-21 4.10118e-21
9.18249e-21 8.33275e-21 3.79203e-22 3.77397e-22 4.44210e-21 4.10030e-21
9.17660e-21 8.32862e-21 3.78890e-22 3.77093e-22 4.44126e-21 4.09944e-21
9.17072e-21 8.32448e-21 3.78575e-22 3.76790e-22 4.44043e-21 4.09857e-21
9.16486e-21 8.32035e-21 3.78258e-22 3.76487e-22 4.43960e-21 4.09772e-21
9.15901e-21 8.31622e-21 3.77941e-22 3.76184e-22 4.43878e-21 4.09687e-21
9.15317e-21 8.31210e-21 3.77622e-22 3.75881e-22 4.43797e-21 4.09603e-21
9.14735e-21 8.30797e-21 3.77303e-22 3.75579e-22 4.43716e-21 4.09519e-21
9.14155e-21 8.30385e-21 3.76983e-22 3.75277e-22 4.43635e-21 4.09436e-21
9.13576e-21 8.29974e-21 3.76662e-22 3.74977e-22 4.43556e-21 4.09354e-21
9.13000e-21 8.29562e-21 3.76341e-22 3.74677e-22 4.43477e-21 4.09272e-21
9.12425e-21 8.29151e-21 3.76020e-22 3.74379e-22 4.43399e-21 4.09191e-21
9.11852e-21 8.28740e-21 3.75698e-22 3.74082e-22 4.43321e-21 4.09111e-21
9.11281e-21 8.28330e-21 3.75377e-22 3.73787e-22 4.43244e-21 4.09031e-21
9.10712e-21 8.27920e-21 3.75055e-22 3.73493e-22 4.43168e-21 4.08952e-21
9.10145e-21 8.27511e-21 3.74734e-22 3.73201e-22 4.43092e-21 4.08874e-21
9.09580e-21 8.27102e-21 3.74413e-22 3.72911e-22 4.43017e-21 4.08796e-21
9.09018e-21 8.26693e-21 3.74092e-22 3.72623e-22 4.42943e-21 4.08719e-21
9.08458e-21 8.26285e-21 3.73773e-22 3.72337e-22 4.42869e-21 4.08642e-21
9.07900e-21 8.25878e-21 3.73453e-22 3.72054e-22 4.42796e-21 4.08566e-21
9.07345e-21 8.25471e-21 3.73135e-22 3.71773e-22 4.42724e-21 4.08491e-21
9.06792e-21 8.25065e-21 3.72818e-22 3.71494e-22 4.42652e-21 4.08416e-21
9.06241e-21 8.24660e-21 3.72502e-22 3.71219e-22 4.42581e-21 4.08342e-21
9.05693e-21 8.24255e-21 3.72187e-22 3.70946e-22 4.42511e-21 4.08269e-21
9.05148e-21 8.23850e-21 3.71873e-22 3.70676e-22 4.42441e-21 4.08196e-21
9.04605e-21 8.23447e-21 3.71560e-22 3.70408e-22 4.42372e-21 4.08124e-21
9.04065e-21 8.23044e-21 3.71247e-22 3.70143e-22 4.42303e-21 4.08053e-21
9.03528e-21 8.22641e-21 3.70935e-22 3.69879e-22 4.42236e-21 4.07982e-21
9.02994e-21 8.22240e-21 3.70624e-22 3.69618e-22 4.42169e-21 4.07912e-21
9.02462e-21 8.21839e-21 3.70313e-22 3.69359e-22 4.42102e-21 4.07842e-21
9.01933e-21 8.21439e-21 3.70002e-22 3.69102e-22 4.42037e-21 4.07774e-21
9.01407e-21 8.21040e-21 3.69692e-22 3.68846e-22 4.41971e-21 4.07705e-21
9.00884e-21 8.20642e-21 3.69382e-22 3.68592e-22 4.41907e-21 4.07638e-21
9.00363e-21 8.20244e-21 3.69071e-22 3.68340e-22 4.41843e-21 4.07571e-21
8.99846e-21 8.19847e-21 3.68761e-22 3.68088e-22 4.41780e-21 4.07505e-21
8.99332e-21 8.19451e-21 3.68451e-22 3.67839e-22 4.41718e-21 4.07439e-21
8.98820e-21 8.19056e-21 3.68140e-22 3.67590e-22 4.41656e-21 4.07374e-21
8.98312e-21 8.18662e-21 3.67829e-22 3.67342e-22 4.41595e-21 4.07310e-21
8.97807e-21 8.18269e-21 3.67517e-22 3.67095e-22 4.41535e-21 4.07246e-21
8.97305e-21 8.17877e-21 3.67205e-22 3.66849e-22 4.41476e-21 4.07183e-21
8.96806e-21 8.17485e-21 3.66893e-22 3.66604e-22 4.41417e-21 4.07121e-21
8.96310e-21 8.17095e-21 3.66579e-22 3.66359e-22 4.41358e-21 4.07059e-21
8.95817e-21 8.16706e-21 3.66265e-22 3.66115e-22 4.41301e-21 4.06998e-21
8.95328e-21 8.16317e-21 3.65950e-22 3.65871e-22 4.41244e-21 4.06938e-21
8.94841e-21 8.15930e-21 3.65634e-22 3.65628e-22 4.41188e-21 4.06878e-21
8.94358e-21 8.15543e-21 3.65318e-22 3.65386e-22 4.41132e-21 4.06819e-21
8.93878e-21 8.15158e-21 3.65002e-22 3.65144e-22 4.41078e-21 4.06760e-21
8.93402e-21 8.14773e-21 3.64685e-22 3.64903e-22 4.41024e-21 4.06703e-21
8.92928e-21 8.14390e-21 3.64368e-22 3.64664e-22 4.40970e-21 4.06645e-21
8.92458e-21 8.14007e-21 3.64052e-22 3.64425e-22 4.40918e-21 4.06589e-21
8.91990e-21 8.13626e-21 3.63735e-22 3.64188e-22 4.40866e-21 4.06533e-21
8.91527e-21 8.13246e-21 3.63419e-22 3.63952e-22 4.40815e-21 4.06478e-21
8.91066e-21 8.12866e-21 3.63102e-22 3.63717e-22 4.40764e-21 4.06423e-21
8.90608e-21 8.12488e-21 3.62787e-22 3.63484e-22 4.40714e-21 4.06369e-21
8.90154e-21 8.12111e-21 3.62471e-22 3.63252e-22 4.40665e-21 4.06316e-21
8.89703e-21 8.11735e-21 3.62157e-22 3.63022e-22 4.40617e-21 4.06264e-21
8.89255e-21 8.11360e-21 3.61843e-22 3.62794e-22 4.40569e-21 4.06212e-21
8.88811e-21 8.10986e-21 3.61530e-22 3.62568e-22 4.40522e-21 4.06161e-21
8.88370e-21 8.10614e-21 3.61218e-22 3.62343e-22 4.40476e-21 4.06110e-21
8.87931e-21 8.10242e-21 3.60908e-22 3.62121e-22 4.40431e-21 4.06060e-21
8.87496e-21 8.09872e-21 3.60598e-22 3.61901e-22 4.40386e-21 4.06011e-21
8.87064e-21 8.09502e-21 3.60290e-22 3.61682e-22 4.40342e-21 4.05962e-21
8.86636e-21 8.09134e-21 3.59983e-22 3.61466e-22 4.40298e-21 4.05914e-21
8.86210e-21 8.08767e-21 3.59678e-22 3.61253e-22 4.40256e-21 4.05867e-21
8.85788e-21 8.08401e-21 3.59374e-22 3.61041e-22 4.40214e-21 4.05820e-21
8.85368e-21 8.08036e-21 3.59073e-22 3.60833e-22 4.40173e-21 4.05774e-21
8.84952e-21 8.07672e-21 3.58774e-22 3.60627e-22 4.40133e-21 4.05729e-21
8.84539e-21 8.07309e-21 3.58477e-22 3.60423e-22 4.40093e-21 4.05684e-21
8.84129e-21 8.06947e-21 3.58182e-22 3.60223e-22 4.40054e-21 4.05640e-21
8.83722e-21 8.06587e-21 3.57890e-22 3.60025e-22 4.40016e-21 4.05597e-21
8.83318e-21 8.06227e-21 3.57601e-22 3.59831e-22 4.39979e-21 4.05554e-21
8.82916e-21 8.05869e-21 3.57315e-22 3.59639e-22 4.39942e-21 4.05512e-21
8.82518e-21 8.05512e-21 3.57033e-22 3.59451e-22 4.39906e-21 4.05471e-21
8.82123e-21 8.05156e-21 3.56753e-22 3.59266e-22 4.39871e-21 4.05430e-21
8.81730e-21 8.04800e-21 3.56477e-22 3.59084e-22 4.39836e-21 4.05390e-21
8.81341e-21 8.04446e-21 3.56205e-22 3.58906e-22 4.39803e-21 4.05351e-21
8.80954e-21 8.04093e-21 3.55937e-22 3.58731e-22 4.39770e-21 4.05312e-21
8.80570e-21 8.03741e-21 3.55673e-22 3.58560e-22 4.39738e-21 4.05274e-21
8.80189e-21 8.03391e-21 3.55413e-22 3.58393e-22 4.39706e-21 4.05237e-21
8.79810e-21 8.03041e-21 3.55157e-22 3.58229e-22 4.39676e-21 4.05200e-21
8.79434e-21 8.02692e-21 3.54906e-22 3.58070e-22 4.39646e-21 4.05164e-21
8.79061e-21 8.02344e-21 3.54659e-22 3.57914e-22 4.39617e-21 4.05129e-21
8.78690e-21 8.01997e-21 3.54417e-22 3.57762e-22 4.39589e-21 4.05094e-21
8.78322e-21 8.01652e-21 3.54180e-22 3.57614e-22 4.39561e-21 4.05060e-21
8.77957e-21 8.01307e-21 3.53947e-22 3.57470e-22 4.39534e-21 4.05027e-21
8.77594e-21 8.00963e-21 3.53719e-22 3.57329e-22 4.39508e-21 4.04994e-21
8.77233e-21 8.00620e-21 3.53494e-22 3.57191e-22 4.39483e-21 4.04962e-21
8.76875e-21 8.00278e-21 3.53273e-22 3.57057e-22 4.39458e-21 4.04931e-21
8.76519e-21 7.99937e-21 3.53055e-22 3.56925e-22 4.39435e-21 4.04900e-21
8.76165e-21 7.99597e-21 3.52841e-22 3.56796e-22 4.39412e-21 4.04870e-21
8.75814e-21 7.99257e-21 3.52629e-22 3.56669e-22 4.39389e-21 4.04841e-21
8.75465e-21 7.98919e-21 3.52421e-22 3.56545e-22 4.39368e-21 4.04813e-21
8.75118e-21 7.98581e-21 3.52215e-22 3.56423e-22 4.39347e-21 4.04785e-21
8.74773e-21 7.98245e-21 3.52011e-22 3.56303e-22 4.39327e-21 4.04757e-21
8.74430e-21 7.97909e-21 3.51809e-22 3.56184e-22 4.39308e-21 4.04731e-21
8.74089e-21 7.97574e-21 3.51609e-22 3.56067e-22 4.39290e-21 4.04705e-21
8.73751e-21 7.97239e-21 3.51410e-22 3.55951e-22 4.39273e-21 4.04679e-21
8.73414e-21 7.96906e-21 3.51213e-22 3.55837e-22 4.39256e-21 4.04655e-21
8.73078e-21 7.96573e-21 3.51017e-22 3.55723e-22 4.39240e-21 4.04631e-21
8.72745e-21 7.96240e-21 3.50822e-22 3.55610e-22 4.39225e-21 4.04607e-21
8.72414e-21 7.95909e-21 3.50628e-22 3.55498e-22 4.39210e-21 4.04585e-21
8.72084e-21 7.95578e-21 3.50434e-22 3.55386e-22 4.39197e-21 4.04563e-21
8.71755e-21 7.95248e-21 3.50241e-22 3.55274e-22 4.39184e-21 4.04542e-21
8.71429e-21 7.94918e-21 3.50047e-22 3.55162e-22 4.39172e-21 4.04521e-21
8.71104e-21 7.94589e-21 3.49855e-22 3.55051e-22 4.39160e-21 4.04501e-21
8.70780e-21 7.94261e-21 3.49663e-22 3.54941e-22 4.39150e-21 4.04482e-21
8.70458e-21 7.93933e-21 3.49472e-22 3.54831e-22 4.39140e-21 4.04463e-21
8.70137e-21 7.93605e-21 3.49283e-22 3.54723e-22 4.39131e-21 4.04445e-21
8.69817e-21 7.93278e-21 3.49095e-22 3.54615e-22 4.39123e-21 4.04428e-21
8.69498e-21 7.92951e-21 3.48909e-22 3.54508e-22 4.39116e-21 4.04411e-21
8.69181e-21 7.92625e-21 3.48724e-22 3.54403e-22 4.39109e-21 4.04395e-21
8.68865e-21 7.92299e-21 3.48542e-22 3.54299e-22 4.39103e-21 4.04380e-21
8.68550e-21 7.91974e-21 3.48361e-22 3.54197e-22 4.39098e-21 4.04365e-21
8.68236e-21 7.91649e-21 3.48184e-22 3.54096e-22 4.39094e-21 4.04351e-21
8.67922e-21 7.91324e-21 3.48009e-22 3.53998e-22 4.39091e-21 4.04338e-21
8.67610e-21 7.90999e-21 3.47836e-22 3.53901e-22 4.39088e-21 4.04326e-21
8.67298e-21 7.90675e-21 3.47667e-22 3.53807e-22 4.39086e-21 4.04314e-21
8.66987e-21 7.90350e-21 3.47501e-22 3.53714e-22 4.39085e-21 4.04302e-21
8.66677e-21 7.90026e-21 3.47338e-22 3.53624e-22 4.39085e-21 4.04292e-21
8.66367e-21 7.89702e-21 3.47179e-22 3.53537e-22 4.39086e-21 4.04282e-21
8.66058e-21 7.89379e-21 3.47024e-22 3.53452e-22 4.39087e-21 4.04272e-21
8.65750e-21 7.89055e-21 3.46873e-22 3.53370e-22 4.39089e-21 4.04264e-21
8.65442e-21 7.88731e-21 3.46725e-22 3.53291e-22 4.39092e-21 4.04256e-21
8.65134e-21 7.88407e-21 3.46582e-22 3.53215e-22 4.39096e-21 4.04248e-21
8.64826e-21 7.88083e-21 3.46442e-22 3.53141e-22 4.39100e-21 4.04242e-21
8.64519e-21 7.87759e-21 3.46306e-22 3.53070e-22 4.39105e-21 4.04235e-21
8.64211e-21 7.87435e-21 3.46173e-22 3.53000e-22 4.39111e-21 4.04230e-21
8.63904e-21 7.87111e-21 3.46042e-22 3.52933e-22 4.39118e-21 4.04225e-21
8.63597e-21 7.86786e-21 3.45914e-22 3.52867e-22 4.39126e-21 4.04221e-21
8.63290e-21 7.86462e-21 3.45789e-22 3.52803e-22 4.39134e-21 4.04218e-21
8.62983e-21 7.86137e-21 3.45665e-22 3.52740e-22 4.39143e-21 4.04215e-21
8.62675e-21 7.85811e-21 3.45543e-22 3.52678e-22 4.39153e-21 4.04213e-21
8.62368e-21 7.85486e-21 3.45423e-22 3.52617e-22 4.39164e-21 4.04211e-21
8.62060e-21 7.85160e-21 3.45304e-22 3.52557e-22 4.39175e-21 4.04210e-21
8.61751e-21 7.84833e-21 3.45187e-22 3.52497e-22 4.39187e-21 4.04210e-21
8.61442e-21 7.84506e-21 3.45069e-22 3.52437e-22 4.39200e-21 4.04211e-21
8.61133e-21 7.84179e-21 3.44953e-22 3.52378e-22 4.39214e-21 4.04212e-21
8.60823e-21 7.83851e-21 3.44837e-22 3.52319e-22 4.39229e-21 4.04213e-21
8.60512e-21 7.83522e-21 3.44720e-22 3.52259e-22 4.39244e-21 4.04216e-21
8.60201e-21 7.83193e-21 3.44604e-22 3.52199e-22 4.39260e-21 4.04219e-21
8.59889e-21 7.82863e-21 3.44487e-22 3.52139e-22 4.39277e-21 4.04222e-21
8.59576e-21 7.82532e-21 3.44369e-22 3.52077e-22 4.39295e-21 4.04227e-21
8.59262e-21 7.82201e-21 3.44251e-22 3.52014e-22 4.39313e-21 4.04231e-21
8.58947e-21 7.81869e-21 3.44131e-22 3.51951e-22 4.39332e-21 4.04237e-21
8.58630e-21 7.81536e-21 3.44011e-22 3.51886e-22 4.39352e-21 4.04243e-21
8.58313e-21 7.81202e-21 3.43889e-22 3.51820e-22 4.39373e-21 4.04250e-21
8.57995e-21 7.80867e-21 3.43767e-22 3.51754e-22 4.39394e-21 4.04257e-21
8.57675e-21 7.80531e-21 3.43645e-22 3.51686e-22 4.39416e-21 4.04265e-21
8.57354e-21 7.80194e-21 3.43521e-22 3.51618e-22 4.39439e-21 4.04274e-21
8.57031e-21 7.79856e-21 3.43397e-22 3.51548e-22 4.39463e-21 4.04283e-21
8.56707e-21 7.79517e-21 3.43273e-22 3.51477e-22 4.39488e-21 4.04293e-21
8.56381e-21 7.79177e-21 3.43148e-22 3.51406e-22 4.39513e-21 4.04303e-21
8.56054e-21 7.78836e-21 3.43022e-22 3.51334e-22 4.39539e-21 4.04314e-21
8.55724e-21 7.78494e-21 3.42897e-22 3.51260e-22 4.39565e-21 4.04326e-21
8.55393e-21 7.78150e-21 3.42770e-22 3.51186e-22 4.39593e-21 4.04338e-21
8.55060e-21 7.77805e-21 3.42644e-22 3.51111e-22 4.39621e-21 4.04351e-21
8.54725e-21 7.77459e-21 3.42517e-22 3.51035e-22 4.39650e-21 4.04365e-21
8.54388e-21 7.77111e-21 3.42391e-22 3.50958e-22 4.39680e-21 4.04379e-21
8.54049e-21 7.76762e-21 3.42264e-22 3.50880e-22 4.39710e-21 4.04394e-21
8.53707e-21 7.76411e-21 3.42137e-22 3.50802e-22 4.39741e-21 4.04409e-21
8.53364e-21 7.76059e-21 3.42010e-22 3.50722e-22 4.39773e-21 4.04425e-21
8.53017e-21 7.75705e-21 3.41883e-22 3.50642e-22 4.39805e-21 4.04441e-21
8.52669e-21 7.75350e-21 3.41757e-22 3.50560e-22 4.39839e-21 4.04459e-21
8.52317e-21 7.74993e-21 3.41631e-22 3.50478e-22 4.39873e-21 4.04476e-21
8.51963e-21 7.74635e-21 3.41504e-22 3.50395e-22 4.39907e-21 4.04495e-21
8.51607e-21 7.74275e-21 3.41377e-22 3.50310e-22 4.39943e-21 4.04513e-21
8.51247e-21 7.73913e-21 3.41250e-22 3.50225e-22 4.39979e-21 4.04533e-21
8.50885e-21 7.73549e-21 3.41122e-22 3.50137e-22 4.40016e-21 4.04553e-21
8.50519e-21 7.73183e-21 3.40994e-22 3.50048e-22 4.40053e-21 4.04573e-21
8.50151e-21 7.72816e-21 3.40864e-22 3.49957e-22 4.40092e-21 4.04595e-21
8.49779e-21 7.72447e-21 3.40734e-22 3.49864e-22 4.40131e-21 4.04616e-21
8.49404e-21 7.72075e-21 3.40602e-22 3.49770e-22 4.40170e-21 4.04639e-21
8.49026e-21 7.71702e-21 3.40469e-22 3.49673e-22 4.40211e-21 4.04662e-21
8.48644e-21 7.71327e-21 3.40334e-22 3.49573e-22 4.40252e-21 4.04685e-21
8.48259e-21 7.70949e-21 3.40198e-22 3.49472e-22 4.40293e-21 4.04709e-21
8.47870e-21 7.70570e-21 3.40060e-22 3.49368e-22 4.40336e-21 4.04734e-21
8.47478e-21 7.70189e-21 3.39921e-22 3.49261e-22 4.40379e-21 4.04759e-21
8.47082e-21 7.69805e-21 3.39779e-22 3.49151e-22 4.40423e-21 4.04784e-21
8.46682e-21 7.69419e-21 3.39635e-22 3.49038e-22 4.40467e-21 4.04810e-21
8.46278e-21 7.69031e-21 3.39488e-22 3.48923e-22 4.40512e-21 4.04837e-21
8.45870e-21 7.68641e-21 3.39339e-22 3.48804e-22 4.40558e-21 4.04865e-21
8.45458e-21 7.68248e-21 3.39188e-22 3.48681e-22 4.40604e-21 4.04892e-21
8.45042e-21 7.67853e-21 3.39033e-22 3.48556e-22 4.40651e-21 4.04921e-21
8.44622e-21 7.67456e-21 3.38876e-22 3.48427e-22 4.40699e-21 4.04950e-21
8.44198e-21 7.67056e-21 3.38717e-22 3.48294e-22 4.40747e-21 4.04979e-21
8.43770e-21 7.66654e-21 3.38555e-22 3.48159e-22 4.40796e-21 4.05009e-21
8.43337e-21 7.66249e-21 3.38390e-22 3.48020e-22 4.40846e-21 4.05040e-21
8.42899e-21 7.65842e-21 3.38223e-22 3.47878e-22 4.40896e-21 4.05071e-21
8.42458e-21 7.65433e-21 3.38054e-22 3.47733e-22 4.40947e-21 4.05102e-21
8.42012e-21 7.65021e-21 3.37882e-22 3.47585e-22 4.40998e-21 4.05134e-21
8.41561e-21 7.64606e-21 3.37708e-22 3.47433e-22 4.41050e-21 4.05167e-21
8.41106e-21 7.64189e-21 3.37532e-22 3.47279e-22 4.41103e-21 4.05200e-21
8.40646e-21 7.63769e-21 3.37354e-22 3.47122e-22 4.41156e-21 4.05233e-21
8.40181e-21 7.63346e-21 3.37174e-22 3.46962e-22 4.41210e-21 4.05267e-21
8.39712e-21 7.62921e-21 3.36992e-22 3.46800e-22 4.41265e-21 4.05302e-21
8.39238e-21 7.62493e-21 3.36808e-22 3.46634e-22 4.41320e-21 4.05337e-21
8.38759e-21 7.62062e-21 3.36622e-22 3.46466e-22 4.41376e-21 4.05373e-21
8.38275e-21 7.61628e-21 3.36434e-22 3.46296e-22 4.41432e-21 4.05409e-21
8.37787e-21 7.61192e-21 3.36244e-22 3.46122e-22 4.41489e-21 4.05445e-21
8.37294e-21 7.60753e-21 3.36053e-22 3.45947e-22 4.41546e-21 4.05482e-21
8.36796e-21 7.60311e-21 3.35860e-22 3.45768e-22 4.41604e-21 4.05520e-21
8.36293e-21 7.59866e-21 3.35665e-22 3.45588e-22 4.41663e-21 4.05558e-21
8.35785e-21 7.59419e-21 3.35469e-22 3.45405e-22 4.41722e-21 4.05596e-21
8.35272e-21 7.58968e-21 3.35271e-22 3.45220e-22 4.41782e-21 4.05635e-21
8.34754e-21 7.58515e-21 3.35071e-22 3.45032e-22 4.41842e-21 4.05674e-21
8.34232e-21 7.58058e-21 3.34870e-22 3.44842e-22 4.41903e-21 4.05714e-21
8.33705e-21 7.57599e-21 3.34666e-22 3.44649e-22 4.41964e-21 4.05754e-21
8.33172e-21 7.57137e-21 3.34460e-22 3.44453e-22 4.42026e-21 4.05795e-21
8.32635e-21 7.56672e-21 3.34252e-22 3.44255e-22 4.42088e-21 4.05836e-21
8.32093e-21 7.56203e-21 3.34042e-22 3.44053e-22 4.42151e-21 4.05878e-21
8.31546e-21 7.55732e-21 3.33829e-22 3.43849e-22 4.42214e-21 4.05920e-21
8.30994e-21 7.55258e-21 3.33614e-22 3.43641e-22 4.42278e-21 4.05963e-21
8.30438e-21 7.54781e-21 3.33396e-22 3.43431e-22 4.42343e-21 4.06006e-21
8.29876e-21 7.54301e-21 3.33175e-22 3.43217e-22 4.42408e-21 4.06049e-21
8.29310e-21 7.53817e-21 3.32951e-22 3.43000e-22 4.42473e-21 4.06093e-21
8.28739e-21 7.53331e-21 3.32725e-22 3.42780e-22 4.42539e-21 4.06137e-21
8.28163e-21 7.52842e-21 3.32495e-22 3.42557e-22 4.42606e-21 4.06182e-21
8.27582e-21 7.52349e-21 3.32263e-22 3.42330e-22 4.42673e-21 4.06227e-21
8.26997e-21 7.51854e-21 3.32027e-22 3.42099e-22 4.42740e-21 4.06273e-21
8.26407e-21 7.51355e-21 3.31787e-22 3.41865e-22 4.42808e-21 4.06318e-21
8.25812e-21 7.50853e-21 3.31545e-22 3.41627e-22 4.42876e-21 4.06365e-21
8.25213e-21 7.50348e-21 3.31298e-22 3.41386e-22 4.42945e-21 4.06412e-21
8.24609e-21 7.49840e-21 3.31048e-22 3.41140e-22 4.43014e-21 4.06459e-21
8.24000e-21 7.49329e-21 3.30795e-22 3.40892e-22 4.43084e-21 4.06506e-21
8.23387e-21 7.48815e-21 3.30538e-22 3.40639e-22 4.43154e-21 4.06554e-21
8.22770e-21 7.48298e-21 3.30277e-22 3.40383e-22 4.43225e-21 4.06603e-21
8.22148e-21 7.47778e-21 3.30012e-22 3.40123e-22 4.43296e-21 4.06651e-21
8.21521e-21 7.47255e-21 3.29744e-22 3.39859e-22 4.43367e-21 4.06700e-21
8.20891e-21 7.46728e-21 3.29472e-22 3.39593e-22 4.43439e-21 4.06750e-21
8.20256e-21 7.46198e-21 3.29197e-22 3.39322e-22 4.43512e-21 4.06800e-21
8.19617e-21 7.45666e-21 3.28918e-22 3.39049e-22 4.43584e-21 4.06850e-21
8.18973e-21 7.45130e-21 3.28635e-22 3.38772e-22 4.43658e-21 4.06901e-21
8.18325e-21 7.44591e-21 3.28349e-22 3.38491e-22 4.43731e-21 4.06952e-21
8.17674e-21 7.44050e-21 3.28059e-22 3.38208e-22 4.43805e-21 4.07003e-21
8.17018e-21 7.43505e-21 3.27766e-22 3.37921e-22 4.43880e-21 4.07055e-21
8.16358e-21 7.42957e-21 3.27469e-22 3.37631e-22 4.43954e-21 4.07107e-21
8.15695e-21 7.42406e-21 3.27168e-22 3.37338e-22 4.44030e-21 4.07159e-21
8.15027e-21 7.41852e-21 3.26864e-22 3.37042e-22 4.44105e-21 4.07212e-21
8.14356e-21 7.41295e-21 3.26557e-22 3.36743e-22 4.44181e-21 4.07265e-21
