# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
2.88652e-16 2.81359e-16 4.91968e-18 4.96542e-18 3.78906e-16 3.68951e-16
2.85339e-16 2.78136e-16 4.88024e-18 4.92576e-18 3.74390e-16 3.64548e-16
2.82066e-16 2.74951e-16 4.84091e-18 4.88619e-18 3.69941e-16 3.60212e-16
2.78833e-16 2.71806e-16 4.80169e-18 4.84669e-18 3.65560e-16 3.55941e-16
2.75640e-16 2.68699e-16 4.76258e-18 4.80727e-18 3.61244e-16 3.51735e-16
2.72485e-16 2.65630e-16 4.72357e-18 4.76793e-18 3.56992e-16 3.47591e-16
2.69369e-16 2.62598e-16 4.68467e-18 4.72866e-18 3.52804e-16 3.43508e-16
2.66290e-16 2.59603e-16 4.64586e-18 4.68946e-18 3.48678e-16 3.39486e-16
2.63249e-16 2.56644e-16 4.60715e-18 4.65033e-18 3.44612e-16 3.35524e-16
2.60244e-16 2.53721e-16 4.56854e-18 4.61128e-18 3.40606e-16 3.31619e-16
2.57275e-16 2.50832e-16 4.53003e-18 4.57230e-18 3.36659e-16 3.27772e-16
2.54343e-16 2.47979e-16 4.49161e-18 4.53339e-18 3.32769e-16 3.23981e-16
2.51445e-16 2.45160e-16 4.45329e-18 4.49456e-18 3.28936e-16 3.20245e-16
2.48582e-16 2.42374e-16 4.41506e-18 4.45581e-18 3.25158e-16 3.16563e-16
2.45753e-16 2.39622e-16 4.37694e-18 4.41713e-18 3.21435e-16 3.12935e-16
2.42958e-16 2.36903e-16 4.33891e-18 4.37853e-18 3.17765e-16 3.09358e-16
2.40196e-16 2.34216e-16 4.30098e-18 4.34002e-18 3.14147e-16 3.05833e-16
2.37468e-16 2.31561e-16 4.26315e-18 4.30159e-18 3.10581e-16 3.02357e-16
2.34771e-16 2.28938e-16 4.22542e-18 4.26324e-18 3.07066e-16 2.98932e-16
2.32107e-16 2.26346e-16 4.18779e-18 4.22497e-18 3.03600e-16 2.95554e-16
2.29475e-16 2.23785e-16 4.15026e-18 4.18679e-18 3.00183e-16 2.92225e-16
2.26873e-16 2.21254e-16 4.11282e-18 4.14870e-18 2.96814e-16 2.88942e-16
2.24303e-16 2.18753e-16 4.07549e-18 4.11070e-18 2.93492e-16 2.85705e-16
2.21763e-16 2.16282e-16 4.03827e-18 4.07279e-18 2.90216e-16 2.82513e-16
2.19254e-16 2.13840e-16 4.00114e-18 4.03498e-18 2.86986e-16 2.79366e-16
2.16774e-16 2.11427e-16 3.96413e-18 3.99727e-18 2.83801e-16 2.76262e-16
2.14323e-16 2.09043e-16 3.92723e-18 3.95967e-18 2.80659e-16 2.73201e-16
2.11902e-16 2.06687e-16 3.89044e-18 3.92216e-18 2.77561e-16 2.70182e-16
2.09509e-16 2.04359e-16 3.85377e-18 3.88477e-18 2.74505e-16 2.67204e-16
2.07144e-16 2.02058e-16 3.81723e-18 3.84750e-18 2.71490e-16 2.64268e-16
2.04808e-16 1.99785e-16 3.78080e-18 3.81034e-18 2.68517e-16 2.61371e-16
2.02499e-16 1.97538e-16 3.74450e-18 3.77331e-18 2.65584e-16 2.58513e-16
2.00218e-16 1.95319e-16 3.70833e-18 3.73640e-18 2.62690e-16 2.55694e-16
1.97964e-16 1.93125e-16 3.67230e-18 3.69962e-18 2.59836e-16 2.52914e-16
1.95736e-16 1.90957e-16 3.63640e-18 3.66299e-18 2.57019e-16 2.50170e-16
1.93535e-16 1.88816e-16 3.60065e-18 3.62649e-18 2.54240e-16 2.47463e-16
1.91360e-16 1.86699e-16 3.56503e-18 3.59013e-18 2.51499e-16 2.44793e-16
1.89211e-16 1.84608e-16 3.52957e-18 3.55392e-18 2.48793e-16 2.42158e-16
1.87087e-16 1.82541e-16 3.49425e-18 3.51786e-18 2.46124e-16 2.39557e-16
1.84989e-16 1.80499e-16 3.45909e-18 3.48195e-18 2.43489e-16 2.36991e-16
1.82916e-16 1.78481e-16 3.42408e-18 3.44619e-18 2.40890e-16 2.34459e-16
1.80867e-16 1.76488e-16 3.38922e-18 3.41060e-18 2.38324e-16 2.31961e-16
1.78843e-16 1.74518e-16 3.35452e-18 3.37516e-18 2.35792e-16 2.29495e-16
1.76843e-16 1.72571e-16 3.31999e-18 3.33989e-18 2.33293e-16 2.27061e-16
1.74866e-16 1.70648e-16 3.28562e-18 3.30479e-18 2.30826e-16 2.24659e-16
1.72914e-16 1.68747e-16 3.25141e-18 3.26986e-18 2.28391e-16 2.22288e-16
1.70984e-16 1.66869e-16 3.21738e-18 3.23511e-18 2.25988e-16 2.19947e-16
1.69078e-16 1.65014e-16 3.18353e-18 3.20054e-18 2.23615e-16 2.17637e-16
1.67194e-16 1.63180e-16 3.14985e-18 3.16615e-18 2.21273e-16 2.15356e-16
1.65333e-16 1.61369e-16 3.11635e-18 3.13194e-18 2.18961e-16 2.13105e-16
1.63495e-16 1.59579e-16 3.08304e-18 3.09793e-18 2.16679e-16 2.10883e-16
1.61678e-16 1.57811e-16 3.04992e-18 3.06411e-18 2.14425e-16 2.08688e-16
1.59884e-16 1.56064e-16 3.01698e-18 3.03048e-18 2.12200e-16 2.06522e-16
1.58111e-16 1.54338e-16 2.98425e-18 2.99706e-18 2.10003e-16 2.04383e-16
1.56359e-16 1.52633e-16 2.95170e-18 2.96384e-18 2.07834e-16 2.02271e-16
1.54628e-16 1.50948e-16 2.91936e-18 2.93083e-18 2.05692e-16 2.00186e-16
1.52918e-16 1.49283e-16 2.88723e-18 2.89803e-18 2.03577e-16 1.98127e-16
1.51229e-16 1.47639e-16 2.85530e-18 2.86545e-18 2.01488e-16 1.96094e-16
1.49561e-16 1.46014e-16 2.82357e-18 2.83308e-18 1.99425e-16 1.94086e-16
1.47912e-16 1.44409e-16 2.79207e-18 2.80093e-18 1.97388e-16 1.92103e-16
1.46283e-16 1.42824e-16 2.76077e-18 2.76901e-18 1.95377e-16 1.90145e-16
1.44675e-16 1.41257e-16 2.72970e-18 2.73731e-18 1.93390e-16 1.88211e-16
1.43085e-16 1.39710e-16 2.69885e-18 2.70584e-18 1.91427e-16 1.86301e-16
1.41516e-16 1.38181e-16 2.66822e-18 2.67461e-18 1.89489e-16 1.84415e-16
1.39965e-16 1.36671e-16 2.63781e-18 2.64360e-18 1.87574e-16 1.82551e-16
1.38433e-16 1.35179e-16 2.60764e-18 2.61284e-18 1.85683e-16 1.80711e-16
1.36919e-16 1.33706e-16 2.57769e-18 2.58232e-18 1.83815e-16 1.78893e-16
1.35425e-16 1.32250e-16 2.54798e-18 2.55204e-18 1.81970e-16 1.77097e-16
1.33948e-16 1.30812e-16 2.51850e-18 2.52200e-18 1.80147e-16 1.75323e-16
1.32490e-16 1.29391e-16 2.48926e-18 2.49221e-18 1.78346e-16 1.73571e-16
1.31049e-16 1.27988e-16 2.46026e-18 2.46266e-18 1.76567e-16 1.71840e-16
1.29626e-16 1.26602e-16 2.43150e-18 2.43337e-18 1.74809e-16 1.70129e-16
1.28221e-16 1.25233e-16 2.40298e-18 2.40432e-18 1.73073e-16 1.68440e-16
1.26832e-16 1.23881e-16 2.37470e-18 2.37553e-18 1.71357e-16 1.66770e-16
1.25461e-16 1.22545e-16 2.34667e-18 2.34700e-18 1.69662e-16 1.65121e-16
1.24107e-16 1.21226e-16 2.31889e-18 2.31872e-18 1.67987e-16 1.63492e-16
1.22769e-16 1.19923e-16 2.29135e-18 2.29069e-18 1.66332e-16 1.61881e-16
1.21448e-16 1.18636e-16 2.26407e-18 2.26293e-18 1.64696e-16 1.60290e-16
1.20143e-16 1.17365e-16 2.23703e-18 2.23542e-18 1.63080e-16 1.58718e-16
1.18855e-16 1.16109e-16 2.21024e-18 2.20818e-18 1.61483e-16 1.57165e-16
1.17582e-16 1.14869e-16 2.18371e-18 2.18119e-18 1.59905e-16 1.55630e-16
1.16325e-16 1.13645e-16 2.15742e-18 2.15447e-18 1.58346e-16 1.54113e-16
1.15083e-16 1.12435e-16 2.13140e-18 2.12801e-18 1.56805e-16 1.52614e-16
1.13857e-16 1.11240e-16 2.10562e-18 2.10181e-18 1.55282e-16 1.51132e-16
1.12647e-16 1.10060e-16 2.08010e-18 2.07588e-18 1.53776e-16 1.49668e-16
1.11451e-16 1.08895e-16 2.05483e-18 2.05021e-18 1.52289e-16 1.48221e-16
1.10270e-16 1.07744e-16 2.02982e-18 2.02480e-18 1.50818e-16 1.46791e-16
1.09103e-16 1.06607e-16 2.00507e-18 1.99966e-18 1.49365e-16 1.45378e-16
1.07952e-16 1.05485e-16 1.98057e-18 1.97478e-18 1.47928e-16 1.43981e-16
1.06814e-16 1.04376e-16 1.95632e-18 1.95017e-18 1.46509e-16 1.42600e-16
1.05691e-16 1.03281e-16 1.93233e-18 1.92582e-18 1.45105e-16 1.41235e-16
1.04582e-16 1.02200e-16 1.90859e-18 1.90173e-18 1.43718e-16 1.39886e-16
1.03486e-16 1.01132e-16 1.88510e-18 1.87791e-18 1.42347e-16 1.38553e-16
1.02404e-16 1.00078e-16 1.86187e-18 1.85434e-18 1.40991e-16 1.37235e-16
1.01336e-16 9.90365e-17 1.83889e-18 1.83104e-18 1.39651e-16 1.35932e-16
1.00281e-16 9.80081e-17 1.81617e-18 1.80800e-18 1.38326e-16 1.34643e-16
9.92394e-17 9.69925e-17 1.79369e-18 1.78522e-18 1.37017e-16 1.33370e-16
9.82107e-17 9.59895e-17 1.77147e-18 1.76269e-18 1.35722e-16 1.32111e-16
9.71949e-17 9.49990e-17 1.74950e-18 1.74043e-18 1.34442e-16 1.30867e-16
9.61917e-17 9.40209e-17 1.72778e-18 1.71843e-18 1.33177e-16 1.29636e-16
9.52011e-17 9.30550e-17 1.70631e-18 1.69669e-18 1.31926e-16 1.28420e-16
9.42230e-17 9.21011e-17 1.68509e-18 1.67520e-18 1.30689e-16 1.27217e-16
9.32570e-17 9.11592e-17 1.66412e-18 1.65397e-18 1.29466e-16 1.26028e-16
9.23032e-17 9.02290e-17 1.64340e-18 1.63300e-18 1.28256e-16 1.24853e-16
9.13614e-17 8.93104e-17 1.62293e-18 1.61229e-18 1.27061e-16 1.23690e-16
9.04313e-17 8.84033e-17 1.60270e-18 1.59182e-18 1.25879e-16 1.22541e-16
8.95129e-17 8.75076e-17 1.58272e-18 1.57162e-18 1.24710e-16 1.21405e-16
8.86060e-17 8.66230e-17 1.56298e-18 1.55166e-18 1.23554e-16 1.20281e-16
8.77105e-17 8.57495e-17 1.54349e-18 1.53195e-18 1.22411e-16 1.19170e-16
8.68262e-17 8.48869e-17 1.52423e-18 1.51249e-18 1.21281e-16 1.18071e-16
8.59530e-17 8.40351e-17 1.50522e-18 1.49328e-18 1.20163e-16 1.16985e-16
8.50908e-17 8.31939e-17 1.48644e-18 1.47432e-18 1.19058e-16 1.15910e-16
8.42394e-17 8.23632e-17 1.46790e-18 1.45560e-18 1.17965e-16 1.14848e-16
8.33987e-17 8.15429e-17 1.44960e-18 1.43712e-18 1.16884e-16 1.13797e-16
8.25685e-17 8.07329e-17 1.43153e-18 1.41888e-18 1.15815e-16 1.12758e-16
8.17487e-17 7.99330e-17 1.41369e-18 1.40088e-18 1.14758e-16 1.11730e-16
8.09392e-17 7.91431e-17 1.39608e-18 1.38312e-18 1.13712e-16 1.10714e-16
8.01399e-17 7.83630e-17 1.37870e-18 1.36559e-18 1.12678e-16 1.09709e-16
7.93506e-17 7.75927e-17 1.36155e-18 1.34830e-18 1.11656e-16 1.08715e-16
7.85711e-17 7.68320e-17 1.34462e-18 1.33124e-18 1.10644e-16 1.07732e-16
7.78015e-17 7.60808e-17 1.32792e-18 1.31441e-18 1.09644e-16 1.06760e-16
7.70414e-17 7.53390e-17 1.31145e-18 1.29781e-18 1.08654e-16 1.05798e-16
7.62909e-17 7.46064e-17 1.29519e-18 1.28144e-18 1.07676e-16 1.04847e-16
7.55498e-17 7.38829e-17 1.27916e-18 1.26529e-18 1.06708e-16 1.03906e-16
7.48180e-17 7.31685e-17 1.26334e-18 1.24937e-18 1.05750e-16 1.02975e-16
7.40953e-17 7.24629e-17 1.24774e-18 1.23368e-18 1.04803e-16 1.02055e-16
7.33817e-17 7.17662e-17 1.23235e-18 1.21820e-18 1.03867e-16 1.01144e-16
7.26769e-17 7.10781e-17 1.21718e-18 1.20294e-18 1.02940e-16 1.00243e-16
7.19810e-17 7.03985e-17 1.20221e-18 1.18790e-18 1.02024e-16 9.93525e-17
7.12938e-17 6.97275e-17 1.18746e-18 1.17307e-18 1.01117e-16 9.84712e-17
7.06151e-17 6.90647e-17 1.17291e-18 1.15845e-18 1.00220e-16 9.75994e-17
6.99449e-17 6.84102e-17 1.15856e-18 1.14405e-18 9.93326e-17 9.67370e-17
6.92830e-17 6.77638e-17 1.14442e-18 1.12985e-18 9.84549e-17 9.58839e-17
6.86294e-17 6.71254e-17 1.13048e-18 1.11586e-18 9.75866e-17 9.50399e-17
6.79839e-17 6.64949e-17 1.11673e-18 1.10207e-18 9.67276e-17 9.42049e-17
6.73465e-17 6.58722e-17 1.10318e-18 1.08848e-18 9.58778e-17 9.33789e-17
6.67169e-17 6.52572e-17 1.08983e-18 1.07509e-18 9.50371e-17 9.25617e-17
6.60952e-17 6.46498e-17 1.07667e-18 1.06190e-18 9.42053e-17 9.17532e-17
6.54812e-17 6.40499e-17 1.06369e-18 1.04890e-18 9.33824e-17 9.09533e-17
6.48748e-17 6.34574e-17 1.05091e-18 1.03610e-18 9.25683e-17 9.01620e-17
6.42759e-17 6.28722e-17 1.03832e-18 1.02349e-18 9.17628e-17 8.93790e-17
6.36844e-17 6.22942e-17 1.02591e-18 1.01107e-18 9.09658e-17 8.86043e-17
6.31002e-17 6.17233e-17 1.01368e-18 9.98841e-19 9.01773e-17 8.78379e-17
6.25232e-17 6.11594e-17 1.00164e-18 9.86797e-19 8.93972e-17 8.70795e-17
6.19533e-17 6.06025e-17 9.89771e-19 9.74937e-19 8.86253e-17 8.63291e-17
6.13905e-17 6.00523e-17 9.78084e-19 9.63260e-19 8.78615e-17 8.55867e-17
6.08346e-17 5.95089e-17 9.66573e-19 9.51763e-19 8.71058e-17 8.48520e-17
6.02855e-17 5.89722e-17 9.55236e-19 9.40444e-19 8.63580e-17 8.41251e-17
5.97431e-17 5.84420e-17 9.44071e-19 9.29302e-19 8.56181e-17 8.34058e-17
5.92074e-17 5.79182e-17 9.33075e-19 9.18333e-19 8.48859e-17 8.26941e-17
5.86783e-17 5.74008e-17 9.22247e-19 9.07537e-19 8.41615e-17 8.19897e-17
5.81556e-17 5.68898e-17 9.11584e-19 8.96910e-19 8.34446e-17 8.12928e-17
5.76393e-17 5.63849e-17 9.01086e-19 8.86451e-19 8.27351e-17 8.06031e-17
5.71293e-17 5.58862e-17 8.90748e-19 8.76158e-19 8.20331e-17 7.99206e-17
5.66255e-17 5.53935e-17 8.80570e-19 8.66028e-19 8.13384e-17 7.92452e-17
5.61278e-17 5.49067e-17 8.70550e-19 8.56059e-19 8.06510e-17 7.85768e-17
5.56362e-17 5.44259e-17 8.60685e-19 8.46249e-19 7.99707e-17 7.79153e-17
5.51505e-17 5.39508e-17 8.50974e-19 8.36597e-19 7.92974e-17 7.72607e-17
5.46707e-17 5.34815e-17 8.41415e-19 8.27100e-19 7.86311e-17 7.66129e-17
5.41967e-17 5.30178e-17 8.32005e-19 8.17758e-19 7.79717e-17 7.59717e-17
5.37285e-17 5.25596e-17 8.22745e-19 8.08566e-19 7.73191e-17 7.53372e-17
5.32658e-17 5.21070e-17 8.13631e-19 7.99525e-19 7.66733e-17 7.47092e-17
5.28088e-17 5.16598e-17 8.04661e-19 7.90632e-19 7.60341e-17 7.40876e-17
5.23572e-17 5.12179e-17 7.95834e-19 7.81884e-19 7.54015e-17 7.34725e-17
5.19110e-17 5.07812e-17 7.87148e-19 7.73281e-19 7.47754e-17 7.28636e-17
5.14702e-17 5.03498e-17 7.78601e-19 7.64819e-19 7.41557e-17 7.22610e-17
5.10346e-17 4.99235e-17 7.70192e-19 7.56498e-19 7.35424e-17 7.16645e-17
5.06042e-17 4.95022e-17 7.61917e-19 7.48315e-19 7.29353e-17 7.10741e-17
5.01790e-17 4.90859e-17 7.53776e-19 7.40268e-19 7.23345e-17 7.04898e-17
4.97587e-17 4.86746e-17 7.45767e-19 7.32356e-19 7.17397e-17 6.99113e-17
4.93435e-17 4.82681e-17 7.37887e-19 7.24576e-19 7.11511e-17 6.93388e-17
4.89332e-17 4.78663e-17 7.30136e-19 7.16927e-19 7.05684e-17 6.87721e-17
4.85277e-17 4.74693e-17 7.22510e-19 7.09406e-19 6.99917e-17 6.82111e-17
4.81270e-17 4.70770e-17 7.15009e-19 7.02011e-19 6.94208e-17 6.76558e-17
4.77310e-17 4.66892e-17 7.07630e-19 6.94742e-19 6.88557e-17 6.71061e-17
4.73397e-17 4.63059e-17 7.00372e-19 6.87595e-19 6.82963e-17 6.65619e-17
4.69529e-17 4.59271e-17 6.93233e-19 6.80570e-19 6.77426e-17 6.60233e-17
4.65706e-17 4.55527e-17 6.86211e-19 6.73664e-19 6.71945e-17 6.54900e-17
4.61928e-17 4.51827e-17 6.79306e-19 6.66877e-19 6.66519e-17 6.49621e-17
4.58194e-17 4.48169e-17 6.72514e-19 6.60206e-19 6.61147e-17 6.44395e-17
4.54503e-17 4.44553e-17 6.65836e-19 6.53649e-19 6.55830e-17 6.39222e-17
4.50855e-17 4.40979e-17 6.59269e-19 6.47206e-19 6.50565e-17 6.34100e-17
4.47249e-17 4.37446e-17 6.52812e-19 6.40874e-19 6.45354e-17 6.29029e-17
4.43685e-17 4.33954e-17 6.46463e-19 6.34653e-19 6.40195e-17 6.24009e-17
4.40161e-17 4.30501e-17 6.40221e-19 6.28540e-19 6.35087e-17 6.19039e-17
4.36678e-17 4.27088e-17 6.34084e-19 6.22533e-19 6.30031e-17 6.14118e-17
4.33234e-17 4.23713e-17 6.28051e-19 6.16632e-19 6.25024e-17 6.09247e-17
4.29830e-17 4.20377e-17 6.22120e-19 6.10835e-19 6.20068e-17 6.04423e-17
4.26465e-17 4.17078e-17 6.16289e-19 6.05139e-19 6.15161e-17 5.99647e-17
4.23137e-17 4.13817e-17 6.10558e-19 5.99544e-19 6.10302e-17 5.94919e-17
4.19848e-17 4.10592e-17 6.04924e-19 5.94048e-19 6.05492e-17 5.90237e-17
4.16595e-17 4.07404e-17 5.99387e-19 5.88649e-19 6.00729e-17 5.85601e-17
4.13379e-17 4.04251e-17 5.93944e-19 5.83346e-19 5.96014e-17 5.81011e-17
4.10199e-17 4.01133e-17 5.88594e-19 5.78138e-19 5.91344e-17 5.76466e-17
4.07055e-17 3.98050e-17 5.83337e-19 5.73022e-19 5.86721e-17 5.71965e-17
4.03946e-17 3.95002e-17 5.78169e-19 5.67998e-19 5.82144e-17 5.67509e-17
4.00871e-17 3.91987e-17 5.73091e-19 5.63064e-19 5.77611e-17 5.63096e-17
3.97830e-17 3.89005e-17 5.68099e-19 5.58218e-19 5.73123e-17 5.58727e-17
3.94823e-17 3.86056e-17 5.63194e-19 5.53458e-19 5.68678e-17 5.54399e-17
3.91849e-17 3.83139e-17 5.58374e-19 5.48784e-19 5.64278e-17 5.50114e-17
3.88908e-17 3.80255e-17 5.53636e-19 5.44194e-19 5.59920e-17 5.45871e-17
3.85999e-17 3.77401e-17 5.48980e-19 5.39686e-19 5.55604e-17 5.41669e-17
3.83122e-17 3.74579e-17 5.44405e-19 5.35258e-19 5.51331e-17 5.37508e-17
3.80276e-17 3.71787e-17 5.39908e-19 5.30910e-19 5.47099e-17 5.33387e-17
3.77461e-17 3.69026e-17 5.35489e-19 5.26640e-19 5.42908e-17 5.29305e-17
3.74676e-17 3.66294e-17 5.31147e-19 5.22447e-19 5.38758e-17 5.25263e-17
3.71922e-17 3.63591e-17 5.26879e-19 5.18329e-19 5.34648e-17 5.21260e-17
3.69196e-17 3.60917e-17 5.22686e-19 5.14284e-19 5.30578e-17 5.17296e-17
3.66501e-17 3.58272e-17 5.18564e-19 5.10312e-19 5.26547e-17 5.13369e-17
3.63834e-17 3.55655e-17 5.14514e-19 5.06412e-19 5.22555e-17 5.09481e-17
3.61195e-17 3.53066e-17 5.10534e-19 5.02581e-19 5.18601e-17 5.05629e-17
3.58584e-17 3.50504e-17 5.06622e-19 4.98819e-19 5.14685e-17 5.01814e-17
3.56001e-17 3.47969e-17 5.02778e-19 4.95124e-19 5.10807e-17 4.98036e-17
3.53445e-17 3.45460e-17 4.99001e-19 4.91496e-19 5.06965e-17 4.94293e-17
3.50916e-17 3.42978e-17 4.95288e-19 4.87932e-19 5.03161e-17 4.90586e-17
3.48413e-17 3.40521e-17 4.91639e-19 4.84432e-19 4.99393e-17 4.86915e-17
3.45936e-17 3.38090e-17 4.88054e-19 4.80995e-19 4.95660e-17 4.83278e-17
3.43485e-17 3.35684e-17 4.84530e-19 4.77619e-19 4.91963e-17 4.79676e-17
3.41059e-17 3.33303e-17 4.81066e-19 4.74303e-19 4.88301e-17 4.76107e-17
3.38658e-17 3.30946e-17 4.77662e-19 4.71045e-19 4.84674e-17 4.72572e-17
3.36282e-17 3.28614e-17 4.74316e-19 4.67846e-19 4.81082e-17 4.69071e-17
3.33930e-17 3.26305e-17 4.71028e-19 4.64703e-19 4.77523e-17 4.65602e-17
3.31602e-17 3.24019e-17 4.67795e-19 4.61616e-19 4.73997e-17 4.62166e-17
3.29298e-17 3.21757e-17 4.64618e-19 4.58583e-19 4.70505e-17 4.58763e-17
3.27017e-17 3.19517e-17 4.61495e-19 4.55604e-19 4.67046e-17 4.55391e-17
3.24759e-17 3.17300e-17 4.58425e-19 4.52676e-19 4.63619e-17 4.52050e-17
3.22523e-17 3.15105e-17 4.55407e-19 4.49800e-19 4.60225e-17 4.48741e-17
3.20310e-17 3.12932e-17 4.52440e-19 4.46974e-19 4.56862e-17 4.45462e-17
3.18118e-17 3.10780e-17 4.49524e-19 4.44198e-19 4.53530e-17 4.42214e-17
3.15949e-17 3.08649e-17 4.46657e-19 4.41469e-19 4.50229e-17 4.38996e-17
3.13800e-17 3.06540e-17 4.43838e-19 4.38788e-19 4.46960e-17 4.35808e-17
3.11673e-17 3.04451e-17 4.41066e-19 4.36153e-19 4.43720e-17 4.32649e-17
3.09567e-17 3.02382e-17 4.38341e-19 4.33564e-19 4.40511e-17 4.29520e-17
3.07481e-17 3.00334e-17 4.35661e-19 4.31019e-19 4.37331e-17 4.26419e-17
3.05415e-17 2.98305e-17 4.33026e-19 4.28517e-19 4.34180e-17 4.23347e-17
3.03369e-17 2.96296e-17 4.30435e-19 4.26058e-19 4.31059e-17 4.20303e-17
3.01343e-17 2.94306e-17 4.27887e-19 4.23641e-19 4.27967e-17 4.17287e-17
2.99336e-17 2.92335e-17 4.25381e-19 4.21264e-19 4.24902e-17 4.14298e-17
2.97348e-17 2.90383e-17 4.22915e-19 4.18927e-19 4.21866e-17 4.11337e-17
2.95379e-17 2.88450e-17 4.20489e-19 4.16628e-19 4.18858e-17 4.08403e-17
2.93429e-17 2.86534e-17 4.18103e-19 4.14366e-19 4.15877e-17 4.05495e-17
2.91497e-17 2.84637e-17 4.15754e-19 4.12142e-19 4.12924e-17 4.02614e-17
2.89583e-17 2.82757e-17 4.13443e-19 4.09952e-19 4.09997e-17 3.99759e-17
2.87686e-17 2.80895e-17 4.11167e-19 4.07798e-19 4.07097e-17 3.96930e-17
2.85807e-17 2.79049e-17 4.08928e-19 4.05677e-19 4.04223e-17 3.94126e-17
2.83946e-17 2.77221e-17 4.06723e-19 4.03590e-19 4.01375e-17 3.91348e-17
2.82102e-17 2.75410e-17 4.04551e-19 4.01534e-19 3.98553e-17 3.88594e-17
2.80274e-17 2.73615e-17 4.02413e-19 3.99510e-19 3.95757e-17 3.85866e-17
2.78463e-17 2.71837e-17 4.00307e-19 3.97516e-19 3.92985e-17 3.83162e-17
2.76669e-17 2.70075e-17 3.98233e-19 3.95552e-19 3.90239e-17 3.80482e-17
2.74890e-17 2.68328e-17 3.96189e-19 3.93617e-19 3.87517e-17 3.77826e-17
2.73128e-17 2.66597e-17 3.94175e-19 3.91710e-19 3.84820e-17 3.75193e-17
2.71381e-17 2.64882e-17 3.92191e-19 3.89831e-19 3.82146e-17 3.72584e-17
2.69649e-17 2.63182e-17 3.90235e-19 3.87978e-19 3.79497e-17 3.69999e-17
2.67933e-17 2.61497e-17 3.88307e-19 3.86152e-19 3.76871e-17 3.67436e-17
2.66232e-17 2.59827e-17 3.86406e-19 3.84350e-19 3.74268e-17 3.64896e-17
2.64546e-17 2.58171e-17 3.84532e-19 3.82574e-19 3.71689e-17 3.62378e-17
2.62874e-17 2.56530e-17 3.82683e-19 3.80821e-19 3.69132e-17 3.59883e-17
2.61217e-17 2.54903e-17 3.80859e-19 3.79090e-19 3.66598e-17 3.57409e-17
2.59574e-17 2.53290e-17 3.79059e-19 3.77382e-19 3.64086e-17 3.54958e-17
2.57946e-17 2.51691e-17 3.77282e-19 3.75695e-19 3.61597e-17 3.52527e-17
2.56331e-17 2.50106e-17 3.75528e-19 3.74029e-19 3.59129e-17 3.50118e-17
2.54729e-17 2.48534e-17 3.73796e-19 3.72383e-19 3.56683e-17 3.47730e-17
2.53142e-17 2.46976e-17 3.72085e-19 3.70755e-19 3.54258e-17 3.45363e-17
2.51567e-17 2.45430e-17 3.70394e-19 3.69147e-19 3.51854e-17 3.43017e-17
2.50006e-17 2.43898e-17 3.68723e-19 3.67556e-19 3.49472e-17 3.40691e-17
2.48457e-17 2.42378e-17 3.67071e-19 3.65982e-19 3.47110e-17 3.38385e-17
2.46922e-17 2.40871e-17 3.65438e-19 3.64425e-19 3.44768e-17 3.36099e-17
2.45399e-17 2.39377e-17 3.63823e-19 3.62883e-19 3.42447e-17 3.33832e-17
2.43888e-17 2.37895e-17 3.62225e-19 3.61358e-19 3.40146e-17 3.31586e-17
2.42390e-17 2.36425e-17 3.60644e-19 3.59847e-19 3.37865e-17 3.29358e-17
2.40904e-17 2.34967e-17 3.59080e-19 3.58350e-19 3.35603e-17 3.27150e-17
2.39430e-17 2.33520e-17 3.57531e-19 3.56867e-19 3.33361e-17 3.24961e-17
2.37968e-17 2.32086e-17 3.55997e-19 3.55397e-19 3.31138e-17 3.22790e-17
2.36517e-17 2.30663e-17 3.54479e-19 3.53940e-19 3.28934e-17 3.20638e-17
2.35078e-17 2.29251e-17 3.52974e-19 3.52496e-19 3.26749e-17 3.18504e-17
2.33650e-17 2.27851e-17 3.51483e-19 3.51063e-19 3.24583e-17 3.16388e-17
2.32233e-17 2.26462e-17 3.50005e-19 3.49640e-19 3.22435e-17 3.14291e-17
2.30828e-17 2.25083e-17 3.48539e-19 3.48229e-19 3.20305e-17 3.12211e-17
2.29433e-17 2.23716e-17 3.47085e-19 3.46827e-19 3.18193e-17 3.10148e-17
2.28049e-17 2.22359e-17 3.45642e-19 3.45435e-19 3.16099e-17 3.08103e-17
2.26676e-17 2.21013e-17 3.44210e-19 3.44051e-19 3.14022e-17 3.06075e-17
2.25313e-17 2.19677e-17 3.42788e-19 3.42675e-19 3.11964e-17 3.04065e-17
2.23961e-17 2.18351e-17 3.41376e-19 3.41308e-19 3.09922e-17 3.02071e-17
2.22618e-17 2.17036e-17 3.39973e-19 3.39947e-19 3.07897e-17 3.00094e-17
2.21286e-17 2.15730e-17 3.38579e-19 3.38594e-19 3.05890e-17 2.98133e-17
2.19964e-17 2.14435e-17 3.37193e-19 3.37247e-19 3.03899e-17 2.96188e-17
2.18652e-17 2.13149e-17 3.35815e-19 3.35905e-19 3.01925e-17 2.94260e-17
2.17350e-17 2.11873e-17 3.34444e-19 3.34570e-19 2.99967e-17 2.92348e-17
2.16057e-17 2.10607e-17 3.33080e-19 3.33239e-19 2.98025e-17 2.90452e-17
